path,split,instrument,family,pitch,velocity
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-034-100.wav,train,bass_electronic_025,other,34,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-034-127.wav,train,bass_electronic_025,other,34,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-035-025.wav,train,bass_electronic_025,other,35,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-035-050.wav,train,bass_electronic_025,other,35,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-035-075.wav,train,bass_electronic_025,other,35,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-035-100.wav,train,bass_electronic_025,other,35,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-035-127.wav,train,bass_electronic_025,other,35,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-036-025.wav,train,bass_electronic_025,other,36,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-036-050.wav,train,bass_electronic_025,other,36,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-036-100.wav,train,bass_electronic_025,other,36,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-037-025.wav,train,bass_electronic_025,other,37,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-037-050.wav,train,bass_electronic_025,other,37,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-037-075.wav,val,bass_electronic_025,other,37,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-037-100.wav,train,bass_electronic_025,other,37,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-037-127.wav,val,bass_electronic_025,other,37,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-038-025.wav,val,bass_electronic_025,other,38,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-038-050.wav,train,bass_electronic_025,other,38,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-038-075.wav,train,bass_electronic_025,other,38,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-038-127.wav,train,bass_electronic_025,other,38,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-039-025.wav,train,bass_electronic_025,other,39,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-039-050.wav,train,bass_electronic_025,other,39,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-039-100.wav,train,bass_electronic_025,other,39,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-040-050.wav,train,bass_electronic_025,other,40,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-040-075.wav,train,bass_electronic_025,other,40,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-041-025.wav,train,bass_electronic_025,other,41,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-041-050.wav,train,bass_electronic_025,other,41,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-041-075.wav,train,bass_electronic_025,other,41,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-041-100.wav,val,bass_electronic_025,other,41,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-041-127.wav,train,bass_electronic_025,other,41,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-042-025.wav,train,bass_electronic_025,other,42,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-042-050.wav,train,bass_electronic_025,other,42,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-042-075.wav,train,bass_electronic_025,other,42,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-042-100.wav,val,bass_electronic_025,other,42,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-042-127.wav,val,bass_electronic_025,other,42,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-043-050.wav,train,bass_electronic_025,other,43,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-043-075.wav,train,bass_electronic_025,other,43,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-043-127.wav,train,bass_electronic_025,other,43,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-044-025.wav,train,bass_electronic_025,other,44,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-044-050.wav,train,bass_electronic_025,other,44,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-044-100.wav,train,bass_electronic_025,other,44,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-045-025.wav,train,bass_electronic_025,other,45,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-045-050.wav,train,bass_electronic_025,other,45,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-045-100.wav,train,bass_electronic_025,other,45,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-045-127.wav,train,bass_electronic_025,other,45,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-046-025.wav,train,bass_electronic_025,other,46,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-046-050.wav,train,bass_electronic_025,other,46,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-046-075.wav,train,bass_electronic_025,other,46,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-046-100.wav,train,bass_electronic_025,other,46,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-046-127.wav,train,bass_electronic_025,other,46,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-047-025.wav,train,bass_electronic_025,other,47,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-047-050.wav,train,bass_electronic_025,other,47,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-047-075.wav,train,bass_electronic_025,other,47,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-047-127.wav,train,bass_electronic_025,other,47,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-048-100.wav,train,bass_electronic_025,other,48,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-048-127.wav,train,bass_electronic_025,other,48,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-049-025.wav,val,bass_electronic_025,other,49,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-049-050.wav,train,bass_electronic_025,other,49,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-049-075.wav,train,bass_electronic_025,other,49,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-049-100.wav,val,bass_electronic_025,other,49,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-049-127.wav,train,bass_electronic_025,other,49,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-050-050.wav,train,bass_electronic_025,other,50,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-050-075.wav,train,bass_electronic_025,other,50,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-050-100.wav,train,bass_electronic_025,other,50,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-050-127.wav,train,bass_electronic_025,other,50,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-051-050.wav,train,bass_electronic_025,other,51,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-051-100.wav,val,bass_electronic_025,other,51,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-051-127.wav,train,bass_electronic_025,other,51,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-052-025.wav,train,bass_electronic_025,other,52,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-052-075.wav,train,bass_electronic_025,other,52,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-052-127.wav,train,bass_electronic_025,other,52,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-053-025.wav,train,bass_electronic_025,other,53,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-053-050.wav,train,bass_electronic_025,other,53,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-053-100.wav,train,bass_electronic_025,other,53,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-054-050.wav,train,bass_electronic_025,other,54,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-054-075.wav,train,bass_electronic_025,other,54,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-054-100.wav,train,bass_electronic_025,other,54,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-054-127.wav,train,bass_electronic_025,other,54,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-055-050.wav,train,bass_electronic_025,other,55,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-055-100.wav,val,bass_electronic_025,other,55,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-055-127.wav,train,bass_electronic_025,other,55,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-056-025.wav,train,bass_electronic_025,other,56,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-056-050.wav,train,bass_electronic_025,other,56,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-056-100.wav,train,bass_electronic_025,other,56,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-057-025.wav,train,bass_electronic_025,other,57,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-057-075.wav,train,bass_electronic_025,other,57,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-057-100.wav,train,bass_electronic_025,other,57,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-057-127.wav,train,bass_electronic_025,other,57,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-058-025.wav,train,bass_electronic_025,other,58,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-058-050.wav,train,bass_electronic_025,other,58,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-059-025.wav,train,bass_electronic_025,other,59,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-059-075.wav,train,bass_electronic_025,other,59,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-059-100.wav,train,bass_electronic_025,other,59,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-060-025.wav,train,bass_electronic_025,other,60,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-060-050.wav,train,bass_electronic_025,other,60,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-060-075.wav,train,bass_electronic_025,other,60,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-060-100.wav,train,bass_electronic_025,other,60,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-060-127.wav,val,bass_electronic_025,other,60,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-061-025.wav,train,bass_electronic_025,other,61,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-061-050.wav,train,bass_electronic_025,other,61,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-061-100.wav,train,bass_electronic_025,other,61,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-062-075.wav,train,bass_electronic_025,other,62,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-062-100.wav,train,bass_electronic_025,other,62,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-063-025.wav,train,bass_electronic_025,other,63,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-063-050.wav,train,bass_electronic_025,other,63,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-063-075.wav,train,bass_electronic_025,other,63,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_025\bass_electronic_025-063-127.wav,train,bass_electronic_025,other,63,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-022-025.wav,train,bass_electronic_027,other,22,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-022-075.wav,val,bass_electronic_027,other,22,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-022-100.wav,train,bass_electronic_027,other,22,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-022-127.wav,train,bass_electronic_027,other,22,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-023-025.wav,train,bass_electronic_027,other,23,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-023-050.wav,val,bass_electronic_027,other,23,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-023-075.wav,train,bass_electronic_027,other,23,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-023-100.wav,train,bass_electronic_027,other,23,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-023-127.wav,train,bass_electronic_027,other,23,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-024-025.wav,train,bass_electronic_027,other,24,25
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-024-050.wav,train,bass_electronic_027,other,24,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-024-075.wav,val,bass_electronic_027,other,24,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-024-100.wav,train,bass_electronic_027,other,24,100
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-024-127.wav,val,bass_electronic_027,other,24,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-025-050.wav,train,bass_electronic_027,other,25,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-025-127.wav,train,bass_electronic_027,other,25,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-026-050.wav,train,bass_electronic_027,other,26,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-026-075.wav,train,bass_electronic_027,other,26,75
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-026-127.wav,train,bass_electronic_027,other,26,127
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-027-050.wav,train,bass_electronic_027,other,27,50
D:\ELEC 5305 project\nsynth\processed_16k\bass_electronic_027\bass_electronic_027-027-075.wav,train,bass_electronic_027,other,27,75
